"Product Name","ASIN","Author ID"
"Natural Born Heroes: How a Daring Band of Misfits Mastered the Lost Secrets of Strength and Endurance","0307594963","B001H6RRCU"
"A Visit from the Goon Squad","0307592839","B000AQ783G"
"Wild: From Lost to Found on the Pacific Crest Trail","0307592731","B001HCXFIE"
"Gone Girl","0307588378","B001JP3W46"
"Dead Wake: The Last Crossing of the Lusitania","0307408868","B000AQ6KV2"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","0307352145","B004XVMVYK"
"The Road","0307265439","B000APT0OW"
"Breath: The New Science of a Lost Art","0241289122","B00J1RO5MM"
"The Name of the Rose: including the Author's Postscript","0156001314","B000APW210"
"The Color Purple: A Novel","0143135694","B000APW6SE"
"The Color Purple: A Novel","0143135694","B001KINYV8"
"The New Me","0143133608","B00TQB1D3W"
"The New Me","0143133608","B0DVCH26LM"
"Frankenstein: The 1818 Text (Penguin Classics)","0143131842","B00R1DJSQQ"
"White Noise: (Penguin Orange Collection)","0143129554","B000APRGIO"
"The Odyssey (Penguin Classics)","0143039954","B000AP7OK4"
"Gravity's Rainbow (Penguin Classics Deluxe Edition)","0143039946","B000APMBHA"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B000APWHJ2"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B01GYM15VK"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B07PJ13T92"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B08PSMHB1G"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B08RWYWF1J"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B096KWFRL9"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B0B7261XGR"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","B0DRYQXPQ4"
"The Scarlet Letter","0142437263","B000AQ0C48"
"The Scarlet Letter","0142437263","B01M0TC0IU"
"The Scarlet Letter","0142437263","B08FBMHZ5H"
"The Scarlet Letter","0142437263","B08GNL7GV1"
"The Scarlet Letter","0142437263","B0B7P7PH1M"
"Moby-Dick or, The Whale (Penguin Classics)","0142437247","B000AQ29JY"
"Cannery Row: (Centennial Edition)","014200068X","B000AQ2D1I"
"A Tale of Two Cities (Penguin Classics)","0141439602","B000APYNYE"
"A Tale of Two Cities (Penguin Classics)","0141439602","B08GNL7GV1"
"A Tale of Two Cities (Penguin Classics)","0141439602","B09RJL8DLQ"
"Prisoner of Zenda, the (Penguin Popular Classics)","0140621318","B000APVSFQ"
"Prisoner of Zenda, the (Penguin Popular Classics)","0140621318","B000AQ6MLA"
"The Count of Monte Cristo (Penguin Classics)","0140449264","B00KAMUM9M"
"The Red and the Black (Penguin Classics)","0140447644","B000APWPDA"
"The Recognitions (Penguin Classics)","0140187081","B000APSVTW"
"The Recognitions (Penguin Classics)","0140187081","B001KMLMFE"
"A Farewell To Arms","0099910101","B000APYVZU"
"Commonwealth","0062491792","B000AQ6QAW"
"Notorious RBG: The Life and Times of Ruth Bader Ginsburg","0062415832","B01792XM3S"
"Notorious RBG: The Life and Times of Ruth Bader Ginsburg","0062415832","B017932BZW"
"Capture: Unraveling the Mystery of Mental Suffering","0062388517","B001KDRTTG"
"The Weather Machine: A Journey Inside the Forecast","0062368613","B006YCC0KG"
"The Terranauts: A Novel","0062349406","B000APRJB8"
"Sapiens: A Brief History of Humankind","0062316117","B00J21BCIW"
"Beautiful Ruins: A Novel","0061928127","B000APTHRC"
"We Live in Water: Stories","0061926620","B000APTHRC"
"The Financial Lives of the Poets","0061916048","B000APTHRC"
"Radioactive: Marie & Pierre Curie: A Tale of Love and Fallout","0061351326","B003XSYOJY"
"Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.)","0060899220","B001H6GY4C"
"Genome: The Autobiography of a Species in 23 Chapters","0060894083","B000AQ6M5Q"
"Billy Lynn's Long Halftime Walk: A Novel","0060885599","B001JRZD82"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of the Oxford English Dictionary","0060839783","B000APLU5E"
"Fast Food Nation: The Dark Side of the All-American Meal","0060838582","B001IGNUIY"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060589469","B000AP5XN4"
"ANGELA S ASHES PB","0007205236","B000AQ0UA4"
"One Summer: America, 1927","B00C8S9VKM","B000APXTVM"
"Anne Frank: The Diary of a Young Girl By Anne Frank","B007Z332A0","B000AQ51EY"
"Anne Frank: The Diary of a Young Girl By Anne Frank","B007Z332A0","B004LA2AO4"
"Fahrenheit 451: A Novel","B0064CPN7I","B000AQ1HW4"
"The Silence: A Novel","1982164557","B000APRGIO"
"The Finisher (A Detective Peter Diamond Mystery)","1641291818","B001H6SALW"
"Belfry Hockey","1629378011","B08B45K86G"
"We Ride Upon Sticks: A Novel","1524748099","B001KHY706"
"Exercised: Why Something We Never Evolved to Do Is Healthy and Rewarding","1524746983","B003OMIK5I"
"All the Light We Cannot See","1476746583","B000APOX62"
"Unbroken: A World War II Story of Survival, Resilience, and Redemption","1400064163","B000APTZYM"
"Project Hail Mary: A Novel","0593135202","B00G0WYW92"
"The Hunger Games","0439023483","B001H6V7I0"
"A Children's Bible: A Novel","0393867382","B000APE93E"
"A Clockwork Orange","0393341763","B000AR9LIA"
"Pizza Girl: A Novel","038554572X","B0867CJWXY"
"The Catcher in the Rye","0316769177","B000APYJ8Y"
"Nick","0316529761","B00DXH2M8A"
"Of Mice and Men (Steinbeck Centennial Edition)","0142000671","B000AQ2D1I"
"Leave the World Behind: A Read with Jenna Pick","0062667637","B01BVWYWWM"
"To Kill a Mockingbird","0060935464","B00456LE3M"
"The Finisher (A Detective Peter Diamond Mystery Book 19)","B081Y4J7LD","B001H6SALW"
"Transcendent Kingdom: A Read with Jenna Pick: A novel","B07ZC6W6SV","B01MZ40HXZ"
"Sprinting Through No Man's Land: Endurance, Tragedy, and Rebirth in the 1919 Tour de France","B08DHSFM4Q","B08WRY9JXR"
"You Never Forget Your First: A Biography of George Washington","B07TPFTG1S","B00IT8798G"
"Leave the World Behind: A Read with Jenna Pick","B083JKGK15","B01BVWYWWM"
"The Office of Historical Corrections: A Novella and Stories","B084V823SR","B003B8L0AW"
"The Kingdom: A novel","B08478T2CK","B004MSFDCG"
"A Children's Bible: A Novel","B07ZTTH5VD","B000APE93E"
"Pizza Girl: A Novel","B07YRWHGYD","B0867CJWXY"
"Interior Chinatown: A Novel (National Book Award Winner)","B07R5KC59C","B001IGUV4A"
"I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban","B00CH3DBNQ","B00EZMLL5W"
"I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban","B00CH3DBNQ","B00LODH4O2"
"The Power Within: Discovering the Path to Elite Goaltending","B00O2RPEE4","B00OCWSUDG"
"It's Not About You: A Brief Guide to a Meaningful Life","B082BHDYWS","B001J8ZIN6"
"It's Not About You: A Brief Guide to a Meaningful Life","B07YXSLVX7","B001J8ZIN6"
"This Van Could Be Your Life","B082BJMVKR","B004WTG90A"
"This Van Could Be Your Life","B07YXS82KD","B004WTG90A"
"When We Were Vikings","B07THQLGBT","B00JOCHZ3A"
"The Glass Hotel: A novel","B07RL58ZDG","B002BMMGK2"
"Hamnet","B07ZN51NL3","B001H6IT1S"
"The China Study Quick & Easy Cookbook: Cook Once, Eat All Week with Whole Food, Plant-Based Recipes","B00U27BMT4","B008VGSVMY"
"The Pull of the Stars: A Novel","B086JN68M6","B000APG99G"
"The Darwin Affair: A Novel","B07GNX99VJ","B001JRWEZ2"
"The Darwin Affair: A Novel","B07GNX99VJ","B0C1FN1TJ1"
"Blue Moon: A Jack Reacher Novel","B07NCNVZ5P","B000APO0PQ"
"Worth Dying For: A Jack Reacher Novel","B003EY7IWC","B000APO0PQ"
"The Affair: A Jack Reacher Novel","B004P8JPS6","B000APO0PQ"
"Why Fish Don't Exist: A Story of Loss, Love, and the Hidden Order of Life","B07THBZ4VD","B07WDVF6Q8"
"61 Hours: A Reacher Novel (Jack Reacher Book 14)","B0036S4CWA","B000APO0PQ"
"Gone Tomorrow: A Jack Reacher Novel","B001NLL8LA","B000APO0PQ"
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","B07TRVW6VX","B000AQ6KV2"
"So You Want to Talk About Race","B07QBNKJTZ","B07568SV4G"
"Nothing to Lose: A Jack Reacher Novel","B000YJ54DU","B000APO0PQ"
"Bad Luck and Trouble: A Jack Reacher Novel","B000QCQ8Y4","B000APO0PQ"
"The Hard Way: A Reacher Novel (Jack Reacher Book 10)","B000GCFG7E","B000APO0PQ"
"One Shot: A Reacher novel (Jack Reacher Book 9)","B000FCK5PI","B000APO0PQ"
"Persuader: A Jack Reacher Novel","B000FBJDF2","B000APO0PQ"
"The Enemy: A Reacher Novel (Jack Reacher Book 8)","B000FC1MBO","B000APO0PQ"
"The Lager Queen of Minnesota: A Novel","B07L2J8P4S","B010XYMBEK"
"The People of Sparks (The City of Ember Book 2)","B000FC1R1O","B001H6S166"
"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed","B07BZ4F75T","B001IOBJ66"
"Weather: A novel","B077WWXZ41","B001IGSJ94"
"The Prophet of Yonwood (The City of Ember Book 4)","B000QCS932","B001H6S166"
"Lee Child's Jack Reacher Books 1-6","B004DI7JNG","B000APO0PQ"
"Tripwire (Jack Reacher Book 3)","B001FXK8XU","B000APO0PQ"
"Grant","B06W2J89PV","B000AQ735Y"
"Killing Floor (Jack Reacher, Book 1)","B000OZ0NXA","B000APO0PQ"
"Knife: A Harry Hole Novel (12)","B07JDX5LF6","B004MSFDCG"
"Dave Hill Doesn't Live Here Anymore","B01EXBB9EM","B0070R8LIE"
"Now I Know: The Revealing Stories Behind the World's Most Interesting Facts","B00GHYCH0O","B00E76ZYU4"
"Sing, Unburied, Sing: A Novel","B072QC83QZ","B001JOW9NW"
"The Gene: An Intimate History","B01D3BXLP8","B003SNL6EA"
"Pachinko","B01MU4SLKN","B001IGO32G"
"$2.00 A Day: Living on Almost Nothing in America","B00QPHNUFO","B00QWN8K6A"
"$2.00 A Day: Living on Almost Nothing in America","B00QPHNUFO","B0C3YBRNLF"
"$2.00 A Day: Living on Almost Nothing in America","B00QPHNUFO","B0C4LVDY7P"
"Asymmetry: A Novel","B074ZDRGBC","B079WTH1D5"
"The Winter Soldier","B078W5XGZD","B001IQZBKY"
"Asymmetry: A Novel","B0786SZL5V","B079WTH1D5"
"Noir: A Darkly Humorous Mystery with a Touch of the Supernatural in Post-WWII San Francisco","B07192GP7F","B000APFLHC"
"Winter Loon: A Novel","B07BDKJVWS","B07DQQ7K3T"
"The Coaching Mindset: 8 Ways to Think Like a Coach","B0143V938Q","B00P7WWEGO"
"Introducing Quantum Theory: A Graphic Guide (Graphic Guides)","B00KFEK0I8","B001HPZ8MW"
"Introducing Quantum Theory: A Graphic Guide (Graphic Guides)","B00KFEK0I8","B001K85TO8"
"Introducing Quantum Theory: A Graphic Guide (Graphic Guides)","B00KFEK0I8","B001K87JBE"
"Darkness Visible: A Memoir of Madness","B00BBPVYUS","B000APVBOY"
"Instant Pot® Electric Pressure Cooker Cookbook (An Authorized Instant Pot® Cookbook): Quick & Easy Recipes for Everyday Eating","B01NAH8U2R","B003Y8RE1S"
"Feeling Good: Overcome Depression and Anxiety with Proven Techniques","B009UW5X4C","B00455GNDO"
"Percy Jackson and the Olympians, Book Four: The Battle of the Labyrinth","B00280LYIM","B001HD0WE8"
"Percy Jackson and the Olympians, Book Four: The Battle of the Labyrinth","B00280LYIM","B0BZBC7557"
"Leonardo da Vinci","B071Y385Q1","B000APFLB8"
"Marathon (A Jonathan Stride Novel Book 8)","B01LXZZ1L5","B001IGJVRI"
"Bodyweight Strength Training: 12 Weeks to Build Muscle and Burn Fat","B077MW3P57","B0063M8L5K"
"Patient H.M.: A Story of Memory, Madness, and Family Secrets","B01208O00K","B00IYE3O6Q"
"Killers of the Flower Moon: The Osage Murders and the Birth of the FBI","B01CWZFBZ4","B001YDEZJO"
"Vegan Instant Pot Cookbook: 5 Ingredients or Less - The Essential Quick and Simple Plant Based Cookbook for the Everyday Home (Vegan Instant Pot Recipes)","B076FVTJ2K","B06WLNDZF4"
"Vegan Instant Pot Cookbook: 5 Ingredients or Less - Quick, Easy, & Healthy Mediterranean Plant Based Recipes (Vegan Instant Pot Recipes)","B0785RD48N","B06WLNDZF4"
"Instant Pot Electric Pressure Cooker Cookbook: Top 500 Chef-Proved Super Quick, Easy And Delicious Instant Pot Recipes For Weight Loss And Overall Health(Low Carb Ketogenic Diet Instant Pot Cookbook)","B079JSYK92","B07BNQWYNC"
"The Evolution of Beauty: How Darwin's Forgotten Theory of Mate Choice Shapes the Animal World - and Us","B01KE61LPW","B00N9P7WIQ"
"18 and Life on Skid Row","B00NLLYN4Y","B00O64V3VG"
"Astrophysics for People in a Hurry (Astrophysics for People in a Hurry Series)","B01MAWT2MO","B00NSCELKC"
"The Last Days of Night: A Novel","B01A4AXM3W","B003DAV0U8"
"The Geography of Genius: A Search for the World's Most Creative Places from Ancient Athens to Silicon Valley (Creative Lessons in History)","B00UDCJ18M","B001H6RWIY"
"Who Is Rich?: A Novel","B01M3413A8","B0034NGIJ2"
"Waiting for Godot: A Tragicomedy in Two Acts (Beckett, Samuel)","B008UX3QU0","B000AQ2DVS"
"Camino Island: A Novel","B01N2ABE60","B000AQ40M8"
"Commonwealth: A Novel","B019C40Z7M","B000AQ6QAW"
"The Vegetable Butcher: How to Select, Prep, Slice, Dice, and Masterfully Cook Vegetables from Artichokes to Zucchini","B00U0OBRS0","B074HM1Y2L"
"I'm Just a Person","B015MNHTN0","B0057PF3UK"
"Janesville: An American Story (A Business Award-Winner)","B01MT2X3AD","B071DM6731"
"All the Light We Cannot See: A Novel","B00DPM7TIG","B000APOX62"
"So Sad Today: Personal Essays","B011J4H1NO","B003AOS5RI"
"A Spy's Guide to Thinking (Kindle Single)","B00XZCYHRW","B00ZM3WNQ4"
"A Man Called Ove: A Novel","B00GEEB730","B004K1ACQW"
"A Man Called Ove: A Novel","B00GEEB730","B00KV5TN4I"
"Now I Know: The Revealing Stories Behind the World's Most Interesting Facts (Now I Know Series)","B00ESIQJTQ","B00E76ZYU4"
"Pete Magill's 25 Keys to Running a Faster 5K","B01NCY6F1M","B00M6V6O4C"
"Chasing the Dragon: Running to Get High","B00E8RDFOE","B0058HDKC0"
"Between Two Worlds: Discovering New Realms of Goalie Development","B019HB3YZU","B00OCWSUDG"
"The Passage: A Novel (Book One of The Passage Trilogy)","B003F3PM7A","B001H6J17E"
"Wolf in White Van: A Novel","B00IWVELRC","B00LCP8Q4E"
"Reinvent Yourself","B01NAM6W70","B001IOBN80"
"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","B0166ISAS8","B01HOE1VZW"
"The Underground Railroad (Pulitzer Prize Winner) (National Book Award Winner) (Oprah's Book Club): A Novel","B01A4ATV0A","B001IZ1GHW"
"Bartleby, the Scrivener A Story of Wall-Street","B000JML2Z6","B00TBPLLAI"
"Bartleby, the Scrivener A Story of Wall-Street","B000JML2Z6","B07H73W8HS"
"Seveneves: A Novel","B00LZWV8JO","B000APS8L8"
"The Sixth Extinction: An Unnatural History","B00EGJE4G2","B001JPC7CE"
"The Secret History: A Novel (Vintage Contemporaries)","B005PRJT9Q","B000APY632"
"Just Mercy: A Story of Justice and Redemption (One World Essentials)","B00JYWVYLY","B00L29LBDI"
"Year of No Sugar: A Memoir","B00IT6C2SU","B00MCMGBCK"
"Piano Adventures: Performance Book Primer Level - 2nd Edition | Beginner Piano Sheet Music for Kids | Educational Piano Songbook for Young Learners | Early Piano Method for Children and Students","1616770775","B00LRZ88W4"
"Piano Adventures: Theory Book - Primer Level, 2nd Edition | Beginner Piano Theory Workbook | Faber Piano Book with Music Note Reading and Rhythm Practice | Piano Sheet Music Book for Ear Training","1616770767","B00LRZ88W4"
"Piano Adventures: Lesson Book - Primer Level, 2nd Edition | Beginner Piano Method Book for Kids and Adults | Sheet Music for Learning Notes Rhythm and C 5-Finger Patterns | Faber Piano Teaching Book","1616770759","B00LRZ88W4"
"Dead Wake: The Last Crossing of the Lusitania","B00N6PD3GE","B000AQ6KV2"
"The Invisible History of the Human Race: How DNA and History Shape Our Identities and Our Futures","B00ISEP2BM","B001IGOJ34"
"Future Crimes: Everything Is Connected, Everyone Is Vulnerable and What We Can Do About It","B00N6PCZMC","B00LIND4JC"
"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","B002LHRLNE","B001JS42NS"
"The Power of Habit: Why We Do What We Do in Life and Business","B0055PGUYU","B006X0XPLM"
"How to Cook Everything Fast: A Better Way to Cook Great Food (How to Cook Everything Series Book 6)","B00HK3EVK0","B000APUJB0"
"Understories","B007UPDCD0","B0097GS9AG"
"Moon Wisconsin (Moon Handbooks)","B00IHGV8VO","B0034Q4GWU"
"Marketplace of the Marvelous: The Strange Origins of Modern Medicine","B00DXKG9RW","B001JS9JDQ"
"The Martian: A Novel","B00EMXBDMA","B00G0WYW92"
"The Good Lord Bird (National Book Award Winner): A Novel","B00AEDDPU0","B000AP9SB2"
"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible","B00BATEINA","B000APLU5E"
"Iggy Loomis, Superkid in Training","B007HU7NBU","B0045A37XS"
"On Such a Full Sea: A Novel","B00C5R722A","B001JXNQAS"
"The Interestings: A Novel","B008U4HH54","B001HCXWF0"
"The Fault in Our Stars","B005ZOBNOI","B001I9OQNE"
"The Fault in Our Stars","B005ZOBNOI","B00RYAGI4Q"
"Mr. Peanut (Vintage Contemporaries)","B0036S4A1S","B002T3MQIK"
"How to Get Filthy Rich in Rising Asia: A Novel","B008ON449S","B001J3MU1Y"
"Let Me Off at the Top!: My Classy Life and Other Musings","B00EIGS388","B00J400RM8"
"What Color Is Your Parachute? 2014: A Practical Manual for Job-Hunters and Career-Changers","B00BH0VU2E","B00EN3O4JS"
"Zealot: The Life and Times of Jesus of Nazareth","B00BRUQ7ZY","B001JONKIK"
"Everything Is Perfect When You're a Liar","B007HBLNII","B00D7JRMVG"
"Salt Sugar Fat: How the Food Giants Hooked Us","B00985E3UG","B00ABPJULY"
"Double Cross: The True Story of the D-Day Spies","B0075WP9MK","B001H6WAL8"
"God Is Not Great: How Religion Poisons Everything","B000QUCO4Y","B000APSKR0"
"The Teleportation Accident: A Novel","B009K5093O","B007O2N32Y"
"The Dinner","B008ZPGDX0","B001JXMSZW"
"Best Food Writing 2012","B0091LLAU8","B000AQ353S"
"Best Food Writing 2012","B0091LLAU8","B0034PJ9R8"
"No Country for Old Men (Vintage International)","B000WJSB4Q","B000APT0OW"
"A Game of Thrones (A Song of Ice and Fire, Book 1)","B000QCS8TW","B000APIGH4"
"Running the Rift: A Novel","B0061S3W28","B001JP2BQG"
"The Age of Miracles: A Novel","B005SHPWQC","B0086GIGQK"
"Meditations","B0082XJGRK","B000AR7YUW"
"Meditations","B0082XJGRK","B001JRWS4E"
"Meditations","B0082XJGRK","B08D8J94FC"
"Meditations","B0082XJGRK","B09CLH68ZR"
"1Q84 (Vintage International)","B004LROUW2","B000AP7AFI"
"Vegan Sandwiches Save the Day!: Revolutionary New Takes on Everyone's Favorite Anytime Meal","B00968R5M8","B002FYAZR2"
"Vegan Sandwiches Save the Day!: Revolutionary New Takes on Everyone's Favorite Anytime Meal","B00968R5M8","B00325SEAI"
"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality","B0086MKQSU","B00DXJDXG8"
"Tell the Wolves I'm Home: A Novel","B005QPI9ZW","B007AI9L64"
"Dear Life: Stories (Vintage International)","B0084TWN9K","B000APECX6"
"Consider the Fork: A History of How We Cook and Eat","B00918JMYM","B001HD3T5M"
"30 Easy Vegetarian Recipes For Weeknights – Unique Easy Vegetarian Meals (Quick and Easy Dinner Recipes – The Easy Weeknight Dinners Collection)","B009OWM3EG","B008GIXW8U"
"Eat & Run: My Unlikely Journey to Ultramarathon Greatness","B005OCHOZS","B000AR7YFC"
"Eat & Run: My Unlikely Journey to Ultramarathon Greatness","B005OCHOZS","B007NR07KQ"
"Zeitoun","B0036S4ALS","B001H6UAH4"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","B004J4WNL2","B004XVMVYK"
"Wild: From Lost to Found on the Pacific Crest Trail (Oprah's Book Club 2.0)","B005IQZB14","B001HCXFIE"
"Phantom: A Harry Hole Novel (9)","B007QPFGJW","B004MSFDCG"
"Tiny Beautiful Things: Reese's Book Club: Advice from Dear Sugar","B005V2DUP4","B001HCXFIE"
"The End of Money: Counterfeiters, Preachers, Techies, Dreamers--and the Coming Cashless Society","B006YTPR2W","B001JS2EWO"
"A Hologram for the King","B008FZWLMW","B001H6UAH4"
"Tubes: A Journey to the Center of the Internet","B006FOHWDI","B006YCC0KG"
"Book Lust: Recommended Reading for Every Mood, Moment, and Reason","B003WUYEES","B001JRWYE8"
"Why Can't Elephants Jump?: And 113 Other Tantalizing Science Questions Answered","B005LW2IMA","B001JRUZB2"
"Madison (WI): History of a Model City","B005H3LC0C","B001JS9JDQ"
"Headhunters (Vintage Crime/Black Lizard)","B005EGXRVE","B004MSFDCG"
"Na Pule Kahiko: Ancient Hawaiian Prayers","0960793860","B001KCDBDK"
"Around the World in 80 Dinners","B0014Y09O8","B001IODJ3W"
"Around the World in 80 Dinners","B0014Y09O8","B001IOH30W"
"The Night Night Book (Marianne Richmond)","B004Q9TXF4","B001K90CM6"
"This Side of Paradise","B000JQUXOS","B001HO4M5W"
"This Side of Paradise","B000JQUXOS","B0FJQ4GGNH"
"Backroads of Minnesota: Your Guide to Scenic Getaways & Adventures (A Pictorial Discovery Guide)","B004ZEK8KO","B001JSDOT6"
"Knives at Dawn: America's Quest for Culinary Glory at the Legendary Bocuse d'Or Competition","1439153078","B001IQXAIO"
"What Do People Do All Day?","0394818237","B000AQ3290"
"Richard Scarry's Busy, Busy Town","0307168034","B000AQ3290"
"Richard Scarry's Best Storybook Ever (Giant Little Golden Book)","0307165485","B000AQ3290"
"Saxons, Vikings, and Celts: The Genetic Roots of Britain and Ireland","0393330753","B001H6J09S"
"The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age","0679781242","B000AQ8WPO"
"Mothers of Invention: Women of the Slaveholding South in the American Civil War (The Fred W. Morrison Series in Southern Studies)","0807855731","B001JS4HTW"
"Wake Up: A Life of the Buddha","0670019577","B000APV9LY"
"Home: A Novel","0374299102","B000AQ76O2"
"Richard Scarry's The Great Pie Robbery and Other Mysteries","1402758235","B000AQ3290"
"Richard Scarry's Great Big Schoolhouse","1402758200","B000AQ3290"
"Indignation","054705484X","B000APP4EM"
"Proust Was A Neuroscientist","0547085907","B001I9N9VO"
"How Fiction Works","0374173400","B001HCXC0K"
"Brother, I'm Dying: National Book Award Finalist (Vintage Contemporaries)","1400034302","B000APP5LY"
"Extraordinary Popular Delusions and the Madness of Crowds","1604594411","B000AP96RS"
"Tulipmania: Money, Honor, and Knowledge in the Dutch Golden Age","0226301265","B001HCVICY"
"Tree of Smoke","0312427743","B000AQ3FL0"
"Where the Wild Things Are","0064431789","B000AQ1O5O"
"Harold and the Purple Crayon (Purple Crayon Books)","0064430227","B000APG8L0"
"What Do You Do with a Tail Like This?: A Caldecott Honor Award Winner (Caldecott Honor Book)","0618256288","B001H6O27S"
"What Do You Do with a Tail Like This?: A Caldecott Honor Award Winner (Caldecott Honor Book)","0618256288","B001H6RR4I"
"The Canon: A Whirligig Tour of the Beautiful Basics of Science","0547053460","B001IGQMX4"
"Then We Came to the End: A Novel","031601639X","B001H6RSQA"
"A Walk in the Woods: Rediscovering America on the Appalachian Trail","0307279464","B000APXTVM"
"In Defense of Food: An Eater's Manifesto","1594201455","B000AQ74HQ"
"Alice Waters and Chez Panisse: The Romantic, Impractical, Often Eccentric, Ultimately Brilliant Making of a Food Revolution","0143113089","B000APUVC2"
"Nathaniel's Nutmeg: How One Man's Courage Changed the Course of History","0340696761","B000APGPDQ"
"What to Expect When the New Baby Comes Home (What to Expect Kids)","0694013277","B001H6L27G"
"The New Baby","0307119424","B001H6L59G"
"The New Baby","0307119424","B001KDF5F6"
"The New Baby","0307119424","B004N1UI0Y"
"The Cheese Plate","0609604961","B001H6EPMA"
"Richard Scarry's Cars and Trucks and Things That Go","0307157857","B000AQ3290"
"Let's Count (Bob the Builder)","0689846355","B001ITPKOI"
"Let's Count (Bob the Builder)","0689846355","B0034OTO60"
"Excuse Me: A Little Book of Manners (Lift-the-Flap Book)","0448425858","B001H6TYBW"
"I Am a Dump Truck","0439916178","B001IQZEOC"
"Richard Scarry's Please and Thank You Book (Pictureback)","0394826817","B000AQ3290"
"The Family That Couldn't Sleep: A Medical Mystery","081297252X","B001JRVJQW"
"The Ghost Map: The Story of London's Most Terrifying Epidemic--and How It Changed Science, Cities, and the Modern World","1594482691","B000APC0M6"
"Climbing the Mango Trees: A Memoir of a Childhood in India","1400078202","B000APHK8K"
"The Life and Times of the Thunderbolt Kid: A Memoir","076791936X","B000APXTVM"
"My Life in France","1400043468","B000AQ0XXS"
"My Life in France","1400043468","B001HMKK4Q"
"My Life in France","1400043468","B00J0REULO"
"Nasty Bits","1596913606","B001H6GY4C"
"Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas","0743284887","B001IGNJ8K"
"Marathon Woman: Running the Race to Revolutionize Women's Sports","0786719672","B001H6UHWW"
"Henry IV, Part 1 (Folger Shakespeare Library)","0743485041","B001IOH98I"
"Sexual Perversity in Chicago and the Duck Variations: Two Plays (Mamet, David)","080215011X","B000APXE7Q"
"Runner's World The Runner's Diet: The Ultimate Eating Plan That Will Make Every Runner (and Walker) Leaner, Faster, and Fitter","1594862052","B001JP20IU"
"Sole Sisters: Stories of Women and Running","0740757113","B001H6S41S"
"What to Eat","0865477388","B001ILIEEY"
"Insatiable: Tales from a Life of Delicious Excess","0446695106","B001IZ1G36"
"Isaac Newton: The Last Sorcerer (British Commonwealth, United States, United Nations, 1993)","073820143X","B00O4B0SLW"
"Superstud: Or How I Became a 24-Year-Old Virgin","1400051754","B001HCTWU4"
"Garlic and Sapphires: The Secret Life of a Critic in Disguise","0143036610","B000AQ403C"
"The God Delusion","0618680004","B000AQ3RBI"
"Mayflower: A Story of Courage, Community, and War","0670037605","B000AQW3A4"
"The Botany of Desire: A Plant's-Eye View of the World","0375760393","B000AQ74HQ"
"Duel in the Sun: Alberto Salazar, Dick Beardsley, and America's Greatest Marathon","1594862621","B001JPC8SC"
"Cheese: A Connoisseur's Guide to the World's Best","1400050340","B001H6EPMA"
"Counting Kisses","0689834705","B001H6TYBW"
"American Pastoral: American Trilogy 1 (Pulitzer Prize Winner) (Vintage International)","0375701427","B000APP4EM"
"A Place of My Own: The Education of an Amateur Builder","0385319908","B000AQ74HQ"
"I Feel Bad About My Neck: And Other Thoughts on Being a Woman","0307264556","B000APEBNW"
"The Tulip: The Story of the Flower That Has Made Men Mad","1582340137","B000APY3Y4"
"Tulipomania : The Story of the World's Most Coveted Flower & the Extraordinary Passions It Aroused","060980765X","B001HD3X2Q"
"The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography","0385495323","B000APSATI"
"Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem","0385493622","B000APSATI"
"The Omnivore's Dilemma: A Natural History of Four Meals","1594200823","B000AQ74HQ"
"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany","1400041201","B000AQ6LTI"
"Queen of Fashion: What Marie Antoinette Wore to the Revolution","0805079491","B001JS0A1G"
"Setting the Table: The Transforming Power of Hospitality in Business","0060742755","B001IGO0RO"
